CRIM,ZN,INDUS,CHAS_1,NOX,RM,AGE,DIS,RAD_3,RAD_4,RAD_5,RAD_6,RAD_24,TAX,PTRATIO,B,LSTAT,class,prob,sample
25.9406,0,18.1,0,0.679,5.304,89.1,1.6475,0,0,0,0,1,666,20.2,127.36,26.64,0,5.54471571705543e-7,train
73.5341,0,18.1,0,0.679,5.957,100,1.8026,0,0,0,0,1,666,20.2,16.45,20.62,0,0,test
11.8123,0,18.1,0,0.718,6.824,76.5,1.794,0,0,0,0,1,666,20.2,48.45,22.74,0,9.54238119631284e-4,train
11.0874,0,18.1,0,0.718,6.411,100,1.8589,0,0,0,0,1,666,20.2,318.75,15.02,0,0.001014825289811423,test
7.02259,0,18.1,0,0.718,6.006,95.3,1.8746,0,0,0,0,1,666,20.2,319.98,15.7,0,0.0032416313705170632,train
12.0482,0,18.1,0,0.614,5.648,87.6,1.9512,0,0,0,0,1,666,20.2,291.55,14.1,0,0.7621791988383666,test
7.05042,0,18.1,0,0.614,6.103,85.1,2.0218,0,0,0,0,1,666,20.2,2.52,23.29,0,0.00250654855336787,train
8.79212,0,18.1,0,0.584,5.565,70.6,2.0635,0,0,0,0,1,666,20.2,3.65,17.16,0,0.007132370064163631,train
15.8603,0,18.1,0,0.679,5.896,95.4,1.9096,0,0,0,0,1,666,20.2,7.68,24.39,0,1.6275524051228015e-4,train
12.2472,0,18.1,0,0.584,5.837,59.7,1.9976,0,0,0,0,1,666,20.2,24.65,15.69,0,0.13172576311775144,train
37.6619,0,18.1,0,0.679,6.202,78.7,1.8629,0,0,0,0,1,666,20.2,18.82,14.52,0,8.079537092336638e-6,train
7.36711,0,18.1,0,0.679,6.193,78.1,1.9356,0,0,0,0,1,666,20.2,96.73,21.52,0,0.002397829159456583,train
9.33889,0,18.1,0,0.679,6.38,95.6,1.9682,0,0,0,0,1,666,20.2,60.72,24.08,0,0.0010947683923832724,train
8.49213,0,18.1,0,0.584,6.348,86.1,2.0527,0,0,0,0,1,666,20.2,83.45,17.64,0,0.005896542152681816,test
10.0623,0,18.1,0,0.584,6.833,94.3,2.0882,0,0,0,0,1,666,20.2,81.33,19.69,0,0.005542595483477749,train
6.44405,0,18.1,0,0.584,6.425,74.8,2.2004,0,0,0,0,1,666,20.2,97.95,12.03,0,0.007497224692645014,test
5.58107,0,18.1,0,0.713,6.436,87.9,2.3158,0,0,0,0,1,666,20.2,100.19,16.22,0,0.004278034359363579,test
13.9134,0,18.1,0,0.713,6.208,95,2.2222,0,0,0,0,1,666,20.2,100.63,15.17,0,0.0013348897433101614,test
11.1604,0,18.1,0,0.74,6.629,94.6,2.1247,0,0,0,0,1,666,20.2,109.85,23.27,0,2.2163485135609439e-4,train
14.4208,0,18.1,0,0.74,6.461,93.3,2.0026,0,0,0,0,1,666,20.2,27.49,18.05,0,0.0011111815063343594,train
15.1772,0,18.1,0,0.74,6.152,100,1.9142,0,0,0,0,1,666,20.2,9.32,26.45,0,1.8093064179996486e-5,train
13.6781,0,18.1,0,0.74,5.935,87.9,1.8206,0,0,0,0,1,666,20.2,68.95,34.02,0,9.15761954030867e-7,train
9.39063,0,18.1,0,0.74,5.627,93.9,1.8172,0,0,0,0,1,666,20.2,396.9,22.88,0,0.0015383613207342022,test
22.0511,0,18.1,0,0.74,5.818,92.4,1.8662,0,0,0,0,1,666,20.2,391.45,22.11,0,5.7187769482958505e-5,test
9.72418,0,18.1,0,0.74,6.406,97.2,2.0651,0,0,0,0,1,666,20.2,385.96,19.52,0,6.579455457415095e-5,train
5.66637,0,18.1,0,0.74,6.219,100,2.0048,0,0,0,0,1,666,20.2,395.69,16.59,0,7.892526515990357e-4,train
9.96654,0,18.1,0,0.74,6.485,100,1.9784,0,0,0,0,1,666,20.2,386.73,18.85,0,1.0194144934197378e-4,train
12.8023,0,18.1,0,0.74,5.854,96.6,1.8956,0,0,0,0,1,666,20.2,240.52,23.79,0,1.2189515202492911e-5,test
10.6718,0,18.1,0,0.74,6.459,94.8,1.9879,0,0,0,0,1,666,20.2,43.06,23.98,0,2.6941536479721897e-4,test
6.28807,0,18.1,0,0.74,6.341,96.4,2.072,0,0,0,0,1,666,20.2,318.01,17.79,0,8.16417040787881e-4,test
9.92485,0,18.1,0,0.74,6.251,96.6,2.198,0,0,0,0,1,666,20.2,388.52,16.44,0,8.835164955249368e-5,test
9.32909,0,18.1,0,0.713,6.185,98.7,2.2616,0,0,0,0,1,666,20.2,396.9,18.13,0,8.944204529196812e-5,test
7.52601,0,18.1,0,0.713,6.417,98.3,2.185,0,0,0,0,1,666,20.2,304.21,19.31,0,6.399231797276027e-4,train
6.71772,0,18.1,0,0.713,6.749,92.6,2.3236,0,0,0,0,1,666,20.2,0.32,17.44,0,0.004152159395781326,test
5.44114,0,18.1,0,0.713,6.655,98.2,2.3552,0,0,0,0,1,666,20.2,355.29,17.73,0,8.79302796454104e-4,train
5.09017,0,18.1,0,0.713,6.297,91.8,2.3682,0,0,0,0,1,666,20.2,385.09,17.27,0,8.433491330308154e-4,train
8.24809,0,18.1,0,0.713,7.393,99.3,2.4527,0,0,0,0,1,666,20.2,375.87,16.74,0,0.09860023820357923,train
9.51363,0,18.1,0,0.713,6.728,94.1,2.4961,0,0,0,0,1,666,20.2,6.68,18.71,0,0.0024998782569416616,test
4.75237,0,18.1,0,0.713,6.525,86.5,2.4358,0,0,0,0,1,666,20.2,50.92,18.13,0,0.0037461311143109797,train
4.66883,0,18.1,0,0.713,5.976,87.9,2.5806,0,0,0,0,1,666,20.2,10.48,19.01,0,0.0023440491732142554,test
8.20058,0,18.1,0,0.713,5.936,80.3,2.7792,0,0,0,0,1,666,20.2,3.5,16.94,0,0.0017025966570967542,train
7.75223,0,18.1,0,0.713,6.301,83.7,2.7831,0,0,0,0,1,666,20.2,272.21,16.23,0,2.3143344521100727e-4,test
6.80117,0,18.1,0,0.713,6.081,84.4,2.7175,0,0,0,0,1,666,20.2,396.9,14.7,0,0.009499005122051731,test
4.81213,0,18.1,0,0.713,6.701,90,2.5975,0,0,0,0,1,666,20.2,255.23,16.42,0,0.002014986042992098,train
3.69311,0,18.1,0,0.713,6.376,88.4,2.5671,0,0,0,0,1,666,20.2,391.43,14.65,0,0.002356433645346243,train
6.65492,0,18.1,0,0.713,6.317,83,2.7344,0,0,0,0,1,666,20.2,396.9,13.99,0,0.004584606524641347,test
5.82115,0,18.1,0,0.713,6.513,89.9,2.8016,0,0,0,0,1,666,20.2,393.82,10.29,0,4.187342915513029e-4,train
7.83932,0,18.1,0,0.655,6.209,65.4,2.9634,0,0,0,0,1,666,20.2,396.9,13.22,1,0.49261186819744124,train
3.1636,0,18.1,0,0.655,5.759,48.2,3.0665,0,0,0,0,1,666,20.2,334.4,14.13,0,0.532010937802217,test
3.77498,0,18.1,0,0.655,5.952,84.7,2.8715,0,0,0,0,1,666,20.2,22.01,17.15,0,0.004487515950621856,train
4.42228,0,18.1,0,0.584,6.003,94.5,2.5403,0,0,0,0,1,666,20.2,331.29,21.32,0,0.00318355441582426,train
15.5757,0,18.1,0,0.58,5.926,71,2.9084,0,0,0,0,1,666,20.2,368.74,18.13,0,0.20554368427365752,test
13.0751,0,18.1,0,0.58,5.713,56.7,2.8237,0,0,0,0,1,666,20.2,396.9,14.76,0,0.47890991659381804,train
4.34879,0,18.1,0,0.58,6.167,84,3.0334,0,0,0,0,1,666,20.2,396.9,16.29,0,0.16810650418816028,test
4.03841,0,18.1,0,0.532,6.229,90.7,3.0993,0,0,0,0,1,666,20.2,395.33,12.87,0,0.05694179147676461,test
3.56868,0,18.1,0,0.58,6.437,75,2.8965,0,0,0,0,1,666,20.2,393.37,14.36,1,0.9799700321434587,train
4.64689,0,18.1,0,0.614,6.98,67.6,2.5329,0,0,0,0,1,666,20.2,374.68,11.66,1,1,train
8.05579,0,18.1,0,0.584,5.427,95.4,2.4298,0,0,0,0,1,666,20.2,352.58,18.14,0,0.09945702996215254,train
6.39312,0,18.1,0,0.584,6.162,97.4,2.206,0,0,0,0,1,666,20.2,302.76,24.1,0,0.0026345688285905108,test
4.87141,0,18.1,0,0.614,6.484,93.6,2.3053,0,0,0,0,1,666,20.2,396.21,18.68,0,0.0064134374831977085,train
15.0234,0,18.1,0,0.614,5.304,97.3,2.1007,0,0,0,0,1,666,20.2,349.48,24.91,0,1.5352290832953584e-4,train
10.233,0,18.1,0,0.614,6.185,96.7,2.1705,0,0,0,0,1,666,20.2,379.7,18.03,0,0.0026938905136517435,train
14.3337,0,18.1,0,0.614,6.229,88,1.9512,0,0,0,0,1,666,20.2,383.32,13.11,1,0.7835595931919341,train
5.82401,0,18.1,0,0.532,6.242,64.7,3.4242,0,0,0,0,1,666,20.2,396.9,10.74,1,0.9109439180301947,train
5.70818,0,18.1,0,0.532,6.75,74.9,3.3317,0,0,0,0,1,666,20.2,393.07,7.74,1,0.9999932968633437,train
5.73116,0,18.1,0,0.532,7.061,77,3.4106,0,0,0,0,1,666,20.2,395.28,7.01,1,0.9997462092660827,train
2.81838,0,18.1,0,0.532,5.762,40.3,4.0983,0,0,0,0,1,666,20.2,392.92,10.42,1,0.09383705475818589,test
2.37857,0,18.1,0,0.583,5.871,41.9,3.724,0,0,0,0,1,666,20.2,370.73,13.34,0,0.09723261975656611,train
3.67367,0,18.1,0,0.583,6.312,51.9,3.9917,0,0,0,0,1,666,20.2,388.62,10.58,1,0.9580449820071919,train
5.69175,0,18.1,0,0.583,6.114,79.8,3.5459,0,0,0,0,1,666,20.2,392.68,14.98,0,0.018346192050959036,train
4.83567,0,18.1,0,0.583,5.905,53.2,3.1523,0,0,0,0,1,666,20.2,388.22,11.45,0,0.4550857833547296,train
0.15086,0,27.74,0,0.609,5.454,92.7,1.8209,0,1,0,0,0,711,20.1,395.09,18.06,0,0.00853360604319563,train
0.18337,0,27.74,0,0.609,5.414,98.3,1.7554,0,1,0,0,0,711,20.1,344.05,23.97,0,0.0037650024887207925,train
0.20746,0,27.74,0,0.609,5.093,98,1.8226,0,1,0,0,0,711,20.1,318.43,29.68,0,6.804086928758653e-4,train
0.10574,0,27.74,0,0.609,5.983,98.8,1.8681,0,1,0,0,0,711,20.1,390.11,18.07,0,0.00615242968999527,train
0.11132,0,27.74,0,0.609,5.983,83.5,2.1099,0,1,0,0,0,711,20.1,396.9,13.35,0,0.0014479866261165395,test
0.17331,0,9.69,0,0.585,5.707,54,2.3817,0,0,0,1,0,391,19.2,396.9,12.01,1,0.4101848777686974,test
0.27957,0,9.69,0,0.585,5.926,42.6,2.3817,0,0,0,1,0,391,19.2,396.9,13.59,1,0.9300071308331143,train
0.17899,0,9.69,0,0.585,5.67,28.8,2.7986,0,0,0,1,0,391,19.2,393.29,17.6,1,0.9710443821162984,test
0.2896,0,9.69,0,0.585,5.39,72.9,2.7986,0,0,0,1,0,391,19.2,396.9,21.14,0,0.005081619125845138,test
0.26838,0,9.69,0,0.585,5.794,70.6,2.8927,0,0,0,1,0,391,19.2,396.9,14.1,0,0.0028796023221342583,train
0.23912,0,9.69,0,0.585,6.019,65.3,2.4091,0,0,0,1,0,391,19.2,396.9,12.92,1,0.004269657164941935,test
0.17783,0,9.69,0,0.585,5.569,73.5,2.3999,0,0,0,1,0,391,19.2,395.77,15.1,0,0.0060059789228066604,train
0.22438,0,9.69,0,0.585,6.027,79.7,2.4982,0,0,0,1,0,391,19.2,396.9,14.33,0,0.0053514661120952385,test
0.06263,0,11.93,0,0.573,6.593,69.1,2.4786,0,0,0,0,0,273,21,391.99,9.67,1,0.9877051342448735,train
0.04527,0,11.93,0,0.573,6.12,76.7,2.2875,0,0,0,0,0,273,21,396.9,9.08,0,0.057486784078202485,train
0.06076,0,11.93,0,0.573,6.976,91,2.1675,0,0,0,0,0,273,21,396.9,5.64,1,0.9811790189722767,train
0.10959,0,11.93,0,0.573,6.794,89.3,2.3889,0,0,0,0,0,273,21,393.45,6.48,1,0.9645161908210933,train
0.04741,0,11.93,0,0.573,6.03,80.8,2.505,0,0,0,0,0,273,21,396.9,7.88,0,0.003946504886157927,train
